PaperId,Title,Year,Abstract,DOI
e904c02c-f835-4b0f-a5fd-ef8d1a1b82a8,Universal airfoil parametrization using B-splines,2018,"In this paper, we apply well-known techniques for parametric curves to the definition and deformation of airfoil sections. While it has already been shown that many versions of Kulfan’s Class Shape Transformation (CST) are exactly equivalent to Bézier curves, we show here that all NACA 4-digit thickness distributions and the PARSEC parametrization of Sobiezcky are also higher-order Bézier curves. As with CST, Béziers and B-Splines provide direct control over aerodynamically meaningful features such as nose radius and boat-tail angle, but also provide more a intuitive parametrization of the rest of the airfoil surface. We show the efficacy of B-Spline-based parametrizations for approximating airfoil coordinates and for clean-sheet airfoil design. Finally, we show that this parametrization is ideally suited for progressive design. © 2018, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",10.2514/6.2018-3949
fffddb5d-3bbd-4442-97a6-0bfe09cbc50f,Analysis of distortion transfer and generation through a compressor using the harmonic balance approach,2018,"Inlet flow distortion significantly affects an engine’s overall performance. It can be difficult to predict the transfer of distortion through a compressor because traditional experimental and computational methods are very expensive and time consuming. The Harmonic Balance approach is a promising alternative which uses Fourier techniques to represent fluid flow solutions. Relatively little work has been done to assess how much Fourier information is necessary to calculate a sufficiently accurate solution with the Harmonic Balance Solver. This study focuses on analyzing the effects of varying the amount of modal content that is used in Harmonic Balance simulations. Inlet distortion profiles with varying magnitudes are used in order to analyze trends and provide insight into the distortion flow physics for various inlet conditions. The geometry is a single stage axial compressor that consists of an inlet guide vane followed by the NASA Stage 37 rotor. It is shown that simulations with greater magnitudes of distortion require more modal content in order to achieve sufficiently accurate results. Harmonic Balance simulations are shown to have significantly lower computational costs than simulations with a conventional unsteady solver. © 2018 by the American Institute of Aeronautics and Astronautics, Inc. All rights reserved.",10.2514/6.2018-1354
295da676-ee2f-461b-a7d9-c2fd239b6e72,Cylindrical cross-axis flexural pivots,2018,"The cylindrical cross-axis flexural pivot (CCAFP) is proposed as an ultra-compact flexure capable of being integrated into hollow cylindrical shafts, enabling shaft motion without inhibiting cables or other components inside the shaft. Mechanism geometry, materials, and manufacturing are proposed and the results analyzed and tested. A parametric finite element model of the CCAFP was created to analyze the force-deflection and strain-deflection relationships and the predicted behavior was verified by experiment. Analytic models of stress-limiting cam-surfaces suggest even larger motions may be possible when not limited by current practical constraints. The CCAFP is demonstrated and tested at multiple size scales and in multiple materials, ranging from 28.6 mm diameter 4130 steel (achieving 9 degrees of angular deflection) to 3 mm diameter NiTi (achieving an angular deflection of 85 degrees). The results are generalized to apply to a range of applications, and the CCAFP particularly shows promise for implementation in minimally invasive surgical instruments to decrease instrument size while maintaining instrument performance. © 2017 Elsevier Inc.",10.1016/j.precisioneng.2017.11.001
6e87fa01-43fd-4384-90ca-b99ab22cbfe2,Strut-and-tie models for masonry walls with openings,2018,"There is a large collection of masonry models due to the highly complex and heterogeneous nature of masonry as a structural material. While the individual masonry components can be considered isotropic at the material level, masonry assemblages are anisotropic at the structural level. These properties of masonry make it difficult to develop models that accurately describe the material behavior for all analysis and design scenarios. One analysis tool that is efficient and reliable is the use of stress fields. Stress fields are based on the lower-bound theorem of the theory of plasticity. Stress fields have been combined with the truss analogy to produce what is known as the strut-and-tie modelling procedure. This article presents ongoing research that has the objective to develop strut-and-tie modelling procedures for masonry. The presented methodology uses the existing strut-and-tie guidelines for reinforced concrete as starting point and applies that methodology to the modelling of several masonry shear walls with openings. The shear strength predictions from the proposed strut-and-tie modelling methodology are shown to perform well compared to the experimental strengths. This is associated with the ability of the strut-and-tie modelling procedure to account for the geometric particularities of each wall. © 2018 The International Masonry Society (IMS).",
7cd82579-2b5a-41a2-adb6-e601ba2fbf3f,Finite element model of dry-stack masonry shear walls,2018,"Dry-stack masonry systems are constructed without mortar between the blocks. This reduces the cost of specialty laborers and the variability in construction that exists from the application of mortar. Several dry-stack systems exist and can be subcategorized as interlocking systems or surface bonded systems. In interlocking systems, the blocks are connected by their geometry while in surface bonded systems the blocks are connected by a structural coating applied to the surface of the wall. This article describes a finite element model that can be used to predict the in-plane capacity and behavior of dry-stack masonry walls with a surface coating. Four walls were built and tested for their in-plane shear capacity. Two walls were unreinforced and ungrouted and two walls were reinforced and grouted at 1.22 m both vertically and horizontally. The results of these tests were used to validate the finite element model. The finite element model was developed using VecTor2. The numerical response is in good agreement to measured response. For the ungrouted unreinforced walls, the calculated maximum load was within 4% and 14% of the measured maximum loads. For the reinforced and grouted walls, the calculated maximum load was within 8% and 1% of the measured maximum loads. © 2018 The International Masonry Society (IMS).",
25bff77f-9fa2-45ff-8cfc-ea7946962aee,An investigation of self-efficacy and topic emotions in entry-level engineering design learning activities,2018,"Little is known about the impact self-efficacy and topic emotions have on novice engineering students when first exposed to an engineering design course. Freshman students may have difficulties regulating their emotions when exposed to new or complex topics such as engineering design. Consequently, they may become frustrated or discouraged as the semester progresses that can lead to feelings of hopelessness and anxiety. In contrast, novice students may experience feelings of hope and interest that may foster positive learning outcomes in engineering design. The authors explored freshmen engineering students’ (n = 58) levels of self-efficacy and topic emotions while participating on a freshmen-level engineering and graphics design course. Our findings suggests that while positive and negative topic emotions are inversely related, both seem to be associated with self-efficacy. Further, topic emotions appear to mediate self-efficacy as topic emotions such as curiosity, happiness, and interest were reported by engineering students during engineering design activities. Self-efficacy increased over the course of the semester for these freshman engineering design students. © 2019 TEMPUS Publications.",
95d9d191-e711-4dde-abcb-423d4dad2f24,Pull-out strength of fiberglass/epoxy composite rebar manufactured using a three-dimensional braiding process,2018,"This research demonstrated the ability to produce high quality fiberglass-epoxy rebar using a continuous three-dimensional braiding process. The tensile pull-out strength of the composite rebar embedded in concrete was measured and compared to steel rebar. Fiberglass/epoxy is less likely to corrode than steel rebar, ensuring more sustainable concrete structures in infrastructure applications. The 0.5"" diameter composite rebar was produced by pulling hundreds of strands of unidirectional fiberglass/epoxy towpreg to form the core of a cylindrical rod. The rods were consolidated by overwrapping strands of aramid fiber under tension in a spiral fashion, and cured using the manufacturer's (TCR Composites) recommended 250°F cure cycle. Configurations manufactured and tested included tow variations of aramid overwrap (dry and prepreg) with and without sand coating embedded in concrete cubes (8""x8""x8""). The results are compared to baseline values obtained by testing traditional steel rebar and commercially-Available fiberglass composite rebar. The tensile pull-out (bond) strength was quantified using a test fixture in accordance with ACI 440.3R-12. Measurements were collected at both the free and loaded ends of the rebar, with freeend results yielding a more accurate indication of rebar bond stress. The bond strength of the in-house manufactured fiberglass/epoxy rebar was comparable to steel rebar and commercial fiberglass composite rebar. The sand coating increased the surface roughness, improving the bond strength of the composite rebar by margins of 43-58% percent. Fiberglass/epoxy composite rebar consolidated with prepreg aramid tow and subsequently coated with sand resulted in a bond strength slightly higher, but comparable to steel. This study demonstrates the ability to consistently produce high quality fiberglass/epoxy composite rebar using an innovative, low cost, high production rate, three-dimensional braiding process. © 2018 33rd Technical Conference of the American Society for Composites 2018. All rights reserved.",
0c8dfb82-db40-4550-bb7f-f0c078d80115,Collaboration task-technology fit for student distributed engineering design teams,2018,"Engineers in industry are increasingly called on to work with teammates located in multiple geographic locations (virtual teams). Engineering education has an interest in helping students learn how to best collaborate in these types of situations. Four years of multi-university, multi-disciplinary engineering capstone projects are investigated and related literature is thoroughly examined to demonstrate which collaboration tools, at different stages of the product development process, meet the needs of virtual team members for communication tasks. Student engineering design teams with team members located at various locations should, during the early, middle, and late stages of the product development process, emphasize the use of collaboration tools that will best meet the needs of each stage. In the early stages, teams should emphasize rich communication mediums, such as in-person kick-off meetings. In the middle stages, tools which allow team members to perform their individual work while staying in-sync with their remotely located teammates, such as web conferencing and shared data editing tools, become important. In the late stages, as the team shifts from digital work to physical work, tools such as texting and in-person meetings become more necessary. © 2018 TEMPUS Publications.",
0a54fefc-b820-4e9f-8b3a-ca1d398e5599,Comparing in Situ Soil Water Characteristic Curves to Those Generated in the Lab,2018,"The soil water characteristic curve (SWCC) is of fundamental importance for understanding the characteristics and behavior of unsaturated soil. Recent improvements in measuring suction provided the ability to make fast, accurate SWCCs in the lab but sample throughput drastically limits the number that can be produced. Collocating matric suction and water content sensors in situ would add many more SWCCs to the knowledge base. The objective of this study is to determine how well in situ generated SWCCs using a new, calibrated matric sensor compare to those created in the lab. Field and lab SWCCs compared quite well, but a few factors reduced their agreement. In coarser textured soils, living roots caused a divergence as the soil suction increased. Not surprisingly, intact core samples compared more favorably than disturbed. In finer textured soils, comparisons were favorable, but were also affected when laboratory samples were disturbed. Data suggest collocated in situ sensors could provide an important augmentation to laboratory data for developing a wide range of SWCCs. © 2018 American Society of Civil Engineers (ASCE). All rights reserved.",10.1061/9780784481691.003
c3fcaf60-69e6-45dc-82e2-b3cfadcde8da,High fidelity MMI excitation patterns for optofluidic multiplexing,2018,High fidelity interference patterns from multimode interference waveguides are needed for multiplexed optofluidic biosensors. Spot pattern fidelity can be optimized by careful design of the single-mode waveguides used to excite the multimode waveguides. © OSA 2018.,10.1364/CLEO_AT.2018.JW2A.24
7765ff0b-5f8b-4038-b130-fd2fbd23be6c,3D hydrodynamic focusing for optofluidics using a stacked channel design,2018,We present a 3D hydrodynamic focusing design suitable for optofluidic devices allowing planar fabrication and velocity independent particle focusing. Simulations are presented and fabrication outlined with evidence that stacked SU8 layers are suitable building blocks. © OSA 2018.,10.1364/CLEO_AT.2018.JTh2A.101
e32a82d7-7bd3-4427-b98b-52c7b95d0e7e,Lateral resistance of piles within corrugated metal sleeves,2018,"Pile foundations supporting bridge abutments are often driven inside corrugated metal pipe sleeves (CMS) which extend through the approach fill to reduce downdrag or for construction expediency. The annular space between the pile and the sleeve is typically filled with uncompacted pea gravel. Designers often assume that the lateral resistance of the pile within the sleeve will be minimal; however, no test results are available to confirm this assumption. To investigate the lateral resistance of piles driven within CMS, a full-scale lateral load test was performed. The test pile configuration included a 32.4 cm (12.75 in.) pipe pile within a 60 cm (24 in.) CMS with uncompacted pea gravel filling the annular space. Results indicate that after small pile displacements, the lateral pile resistance was similar to that provided by an individual pipe pile and was even greater at larger displacements. As the pile displaced laterally, the gravel within the annular space became engaged and displaced the CMS into the compacted fill. Back-analyses indicate that the ultimate lateral pile resistance for this case can be approximated by treating the pipe-gravel-CMS as a composite pile having an EI equal to the pipe pile but with a diameter equal to the CMS. © ASCE.",10.1061/9780784481578.026
df3cb0b4-a4f5-4b86-ae1f-5928c0817cdb,Analysis of post-liquefaction axial capacities of driven pile and drilled shaft foundations,2018,"The results presented in this paper were obtained from a large testing program that was conducted to evaluate the post-liquefaction axial load capacities of three drilled shaft and three driven pile foundations constructed at the Turrell Arkansas testing site (TATS), located within the New Madrid Seismic Zone. An increase of side and toe resistances, significant ground and driven piles and drilled shafts top settlements were observed following blasting. This increase and settlements were attributed to the increase of effective stress as the excess porewater pressure dissipated. The liquefaction-induced dragloads that developed, at the neutral plane ranged from 200 to 650 kN. The load and settlement distribution curves for each installed foundation during the application of load to the top of each foundation and after blasting are also discussed. The induced dragloads represented more than 5 and 10% of the total resistance of the drilled shaft and driven pile foundations, respectively. © ASCE.",10.1061/9780784481578.028
8fa76f45-90b2-4a09-87af-c42719bb7c46,Gravelly Soil Liquefaction after the 2016 Ecuador Earthquake,2018,"The Mw 7.8 Muisne-Pedernales, Ecuador, earthquake on April 16, 2016, produced significant damage through the northwest coast of Ecuador. Important state infrastructure was seriously affected, including one of the major seaports in the country, the Port of Manta, located in the city that bears its name. This paper focuses on the geotechnical exploration, site characterization, and analyses performed for the marginal wharf's embankment of the port, where clear evidence of liquefaction was observed. Laboratory results showed that the embankment was composed of gravelly sand and sandy gravels, which limited the applicability of common exploration techniques, such as SPT and CPTu tests. Subsequently, liquefaction triggering evaluations were performed based on Vs and the Chinese dynamic penetration test (DPT), which can account for the large gravel content in the soils. The results of this evaluation are presented and compared with field observations showing that these methods correctly identified the potential for liquefaction in the embankment. © 2018 American Society of Civil Engineers.",10.1061/9780784481455.027
2e8f03ed-76b9-4593-b3ee-a164b102ced5,Evaluation of Dynamic Cone Penetration Test for Liquefaction Assessment of Gravels from Case Histories in Idaho,2018,"The dynamic cone penetration test (DPT) developed in China has been correlated with liquefaction resistance in gravelly soils based on field performance data from the Mw7.9 Wenchuan earthquake. The DPT consists of a 74 mm diameter cone tip driven by a 120 kg hammer with a free fall height of 100 cm. To expand the data base, DPT soundings were performed at the Pence Ranch and Larter Ranch sites where gravelly soil liquefied during the 1983 Mw6.9 Borah Peak earthquake. DPT testing was performed using an automatic hammer with the energy specified in the Chinese standard and with an SPT hammer. Comparisons suggest that standard energy corrections developed for the SPT can be used for the DPT. In general, the DPT correctly predicted liquefaction and non-liquefaction at these two test sites. Liquefaction resistance from the DPT also correlated reasonably well with that from Becker penetration testing (BPT). © 2018 American Society of Civil Engineers.",10.1061/9780784481455.022
2fcce71e-1d5b-41f0-b1ee-fbc74af5a79b,Optimization of Grid Spacing Pattern for the Development of Reference Parameter Maps for Liquefaction-Induced Free-Field Settlement,2018,"Performance-based earthquake engineering analysis methods are desirable in geotechnical engineering due to their ability to incorporate the various uncertainties associated with complex problems and their ability to frame responses in terms of a targeted hazard. However, such methods are difficult to implement on routine projects without the use of specialized software because the many iterative probabilistic calculations required. Prior research has introduced a simplified approach of using performance-based reference parameter maps in conjunction with correction equations that account for site-specific geotechnical and topographical conditions. This paper addresses the development of such performance-based reference parameter maps for the calculation of post-liquefaction volumetric strains and settlements in the free field. A study is performed and presented to assess the optimized grid spacing for a performance-based volumetric strain analysis and development of a strain performance-based reference parameter map. Recommended grid spacing values as correlated to USGS seismic hazard maps for PGA are provided to produce a maximum of 0.15% strain error in interpolating the reference strain for the simplified performance-based analysis approach. © 2018 American Society of Civil Engineers.",10.1061/9780784481455.041
b8ea8bb1-713c-4e2e-9c0a-735f5bd7704a,Integrating community-level data resources for precision medicine research,2018,"Precision Medicine focuses on collecting and using individual-level data to improve healthcare outcomes. To date, research efforts have been motivated by molecular-scale measurements, such as incorporating genomic data into clinical use. In many cases however, environmental, social, and economic factors are much more predictive of health outcomes, yet are not systematically used in clinical practice due to the difficulties in measurement and quantification. Advances in both the availability of electronic health information, environmental exposure data, and the more systematic use of geo-coding now provide ways to systematically assess community-level indicators of health, and link these factors to electronic health records for evaluating their influence on disease outcomes. In this workshop, we discuss new electronic sources of community-level data, and provide insight into their utility and validity when compared with gold-standard data collection approaches. © 2017 The Authors.",10.1142/9789813235533_0057
55f4434f-d1a6-466d-8c08-ce9c25f356b8,Initial Comparisons of Friction Stir Spot Welding and Self Piercing Riveting of Ultra-Thin Steel Sheet,2018,"Due to the limitations on resistance spot welding of ultra-thin steel sheet (thicknesses below 0.5 mm) in high-volume automotive manufacturing, a comparison of friction stir spot welding and self-piercing riveting was performed to determine which process may be more amenable to enabling assembly of ultra-thin steel sheet. Statistical comparisons between mechanical properties of lap-shear tensile and T-peel were made in sheet thickness below 0.5 mm and for dissimilar thickness combinations. An evaluation of energy to fracture, fracture mechanisms, and joint consistency is presented. © 2018 SAE International; Ford Motor Company; General Motors LLC.",10.4271/2018-01-1236
aeeb9ae0-e131-49ba-88ea-50c380fd3d7c,Benefits of two turbine rotor diameters and hub heights in the same wind farm,2018,"Significant turbine-wake interactions greatly reduce power output in a wind farm. If different turbine hub heights and rotor diameters are included in the same wind farm, the wake interference in the farm will be reduced, resulting in a lower cost of energy (COE) than a farm with identical turbines. In this paper, we present a method to model wind farm COE in farms with hub heights and rotor diameters that vary across the wind farm. We also demonstrate how to optimize these wind farms to minimize COE. The results show that COE can be greatly reduced in wind farms with non-homogeneous turbines, especially when the turbines are spaced close together. For a unidirectional wind rose, including different turbine design in the wind farm has a similar decrease in COE to spreading the wind turbines farther apart. When the rotor diameter and hub height of the wind turbines in a farm are optimized uniformly, a COE decrease of 4% to 13% (depending on the grid spacing and wind shear exponent) is achieved compared to the baseline. When the rotor diameter and turbine heights are optimized non-uniformly, with two different diameters and heights throughout the farm, there is a COE decrease of 22% to 41% compared to the baseline. For a more spread wind rose with a dominant probability from the west, there is a COE decrease between 3% and 10% for uniformly optimized rotor diameter and height compared to the baseline. With two optimized rotor diameters and heights through the farm, a COE decrease of 3% to 19% is achieved. For a similar wind rose shifted such that the dominant wind direction is from the northwest, a COE decrease between 3% and 10% results from uniformly optimized wind turbines compared to the baseline. A COE decrease of 3% to 17% compared to the baseline occurs with two different turbines are optimized throughout the wind farm. © 2018 by the American Institute of Aeronautics and Astronautics, Inc. All rights reserved.",10.2514/6.2018-2016
80824030-b543-4df7-8e46-300818d40644,Unification of signal models for soqpsk,2018,"This paper begins by summarizing a recent advancement in the way that shaped offset quadrature phase shift keying (SOQPSK) waveforms can be viewed. This new viewpoint succeeds in eliminating the need for SOQPSK to be thought of as a “special” kind of correlated, ternary continuous phase modulation (CPM). Instead, SOQPSK can be viewed as an ordinary, binary CPM. We provide all of the details necessary to achieve a complete unification of SOQPSK models at the waveform level, at the bit sequence level, and in terms of waveform initialization. With this information, SOQPSK users can easily mix and match SOQPSK models at the transmitter and receiver in order to make use of the advantages of each model. © held by the author; distribution rights International Foundation for Telemetering.",
f8886e0e-67cb-4fae-97d5-bedc28ce6128,Cfo estimation by exploiting channel sparsity in aeronautical telemetry,2018,"In this paper, we explore a carrier frequency offset (CFO) estimation scheme with sparsity-constraint (SC) on the aeronautical telemetry channels. This SC CFO estimator is implemented in two steps. In the first step, channel support is recovered by combining compressed sensing techniques with the CFO estimate based on the non-sparsity constraint (NSC) on the channel. Next we use the estimated channel support to derive the SC CFO estimator. Simulations are performed to compare the performance of the SC CFO estimator against the existing NSC CFO estimators using shaped offset QPSK version TG (SOQPSK-TG) modulated iNET-formatted data over an aeronautical test channel. © held by the author; distribution rights International Foundation for Telemetering.",
37f70a50-3321-49d2-b399-8803cf2dda6c,Simplified modeling for soot formation from solid fuels,2018,"Modeling soot formed from solid complex fuels such as coal or biomass is difficult and rare in the combustion community. Previously a detailed model was developed for soot formation depicting the soot particle size distribution using the method of moments with interpolative closure. This model is both accurate and complex. Computational expense of this model may be beyond many large-scale simulations. As a result, a simplified version of this detailed model has been developed. This simplified model makes two easy assumptions to drastically reduce the complexity of modeling soot formation. First assumption is that soot particles and soot precursors within a computational domain are assumed to be mono-dispersed, meaning all particles are the same size. This reduces the number of resolved terms to model both soot precursors and soot particles to three resolved terms rather than the 10+ terms required by the previously developed model. Second assumption is that all particles are spherical. While the simplified model is computationally less expensive, these two assumptions come with a cost in accuracy. Presented is both the development of this simplified model along with comparative simulations where the complex and simple models are ran. From these simulations, researchers and developers can justify which model may be used in their respective systems. © 2018 Western States Section/Combustion Institute. All rights reserved.",
cc41671b-20a4-43b0-ac52-c0c8606dd56f,Targeted 3D modeling from UAV imagery,2018,"Reconstruction of 3D objects from UAV EO imagery yields useful information, but can be time consuming and computationally expensive. View planning reduces processing time by selecting the optimal image set needed to reconstruct a scene. This paper demonstrates how view planning is used in a targeted manner to select a subset of images from a large existing image set to model specific vehicles or structures. Potential applications of the method include enabling 3D target classification algorithms and rapid geo-location. The method could also facilitate on-board reconstruction. The view planning algorithm is tested on five different targets, and is shown to reduce processing time for target models by up to a factor of 50 with little decrease in accuracy. © COPYRIGHT SPIE. Downloading of the abstract is permitted for personal use only.",10.1117/12.2304436
e80298f8-0b90-45ef-8ad1-37509c5637ae,Spatiotemporal correlation analysis of jet noise from a round-nozzle supersonic aircraft,2018,"Spatiotemporal analysis of noise from a tethered F-35B provides insight into the spatial, spectral and temporal relationships within the sound field. Six engine power conditions ranging from 25% to 150% engine thrust request were measured using a 71-microphone linear ground array located approximately 8 m from the estimated shear layer. Mixing noise trends with engine power for the round-nozzle F-35B are similar to those of a nominally rectangular-nozzle high-performance jet aircraft [Harker et al, AIAA, 2016]. Cross-correlation and coherence measures are used to corroborate and confirm identifications of fine- and large-scale turbulent mixing noise contributions from a concurrent study of the F-35B dataset [Neilsen et al., AIAA, 2018]. The relationships observed between multiple spatiospectral lobes seen in the maximum radiation regions of prior and concurrent high-performance aircraft noise studies [Leete et al., AIAA, 2018] are confirmed and expanded upon. Correlograms help identify how the multiple spatiospectral lobes have different apparent phase speeds across the array, corresponding to different directionality, some components of which also change with engine power. Increased overlap of lobes with increased engine power appears to drive global decreases in field coherence. Finally, the structure of the spatiospectral lobes appears to be more visible in nondimensionalized coherence length than in the spectrum itself. Broadband shock-associated noise (BBSAN) is found in the upstream direction at engine powers of 75% engine thrust request and above. Coherence is also used to separate BBSAN from jet mixing noise because the BBSAN is coherent within the relevant frequency range while adjacent fine-scale mixing noise is not. However, correlation and coherence analyses show that the upstream BBSAN signature is related to sound received in the peak radiation region dominated by the spatiospectral lobes. Possible links between the shock-associated noise and the spatiospectral lobes are discussed. © 2018 by the American Institute of Aeronautics and Astronautics, Inc. All rights reserved.",10.2514/6.2018-3938
0e658171-1e73-468a-80d2-cb5b436f6d25,Dependence of high-performance military aircraft noise on frequency and engine power,2018,"To further understand the unique characteristics of military aircraft noise, the sound field in the vicinity of a tied-down F-35B was measured for various engine powers, from 25% to 150% Engine Thrust Request (ETR). Synchronous measurements along a linear ground array approximately parallel to the shear layer were used to image the entire field through multisource statistically optimized near-field acoustical holography (M-SONAH). The field in the direction of maximum radiation consists of multiple lobes in the spatiospectral domain, which are manifest as multiple local maxima in space for a fixed frequency or multiple peaks in the spectra at a fixed location. Multiple lobes are observed at non-afterburning and afterburning engine conditions. As frequency increases for a given engine power, lobes appear towards the sideline and shift aft until they disappear beyond the measurement aperture and new lobe(s) take their place. As engine power is increased at a fixed frequency, the forwardmost lobe increases in its relative contribution to the field, which is a major contributing factor to the forward shift in overall directivity with increasing engine power. Field reconstructions and data in the forward direction outside of the region of maximum radiation show the presence of broadband shock-associated noise (BBSAN) for 75% ETR and above. Reconstructions along the nozzle lipline of the jet indicate the BBSAN originates from approximately the same region as the sources for the main radiation direction. © 2018 by the American Institute of Aeronautics and Astronautics, Inc. All rights reserved.",10.2514/6.2018-2826
c821ce15-04f8-4513-9751-282c76fb4311,Inclusion of broadband shock-associated noise in spectral decomposition of noise from highperformance military aircraft,2018,"Attempts to reduce the noise from high-performance military aircraft requires an understanding of the different jet noise generation mechanisms. The primary noise sources originate from interactions between turbulent mixing noise associated with large and finescale turbulent structures and the ambient air. A nonideally expanded jet also contains broadband shock-associated noise. A three-way decomposition of the spectral density measured near a tied-down F-35B quantifies the contribution from each type of noise. The decomposition is performed on noise from a ground-based, linear array of microphones, approximately 8 m from the estimated shear layer, which spanned an angular aperture of 35° to 152° (relative to engine inlet). This large spatial aperture allows for a detailed investigation into the spatial variation in broadband shock-associated noise and fine and large-scale turbulent mixing noise. The spectral decompositions match the measured spectral levels with three main exceptions: 1) the F-35B noise contains multiple spectral peaks in the maximum radiation region, 2) nonlinear propagation increases the high-frequency spectral levels, and 3) the low-frequency levels in the maximum radiation region are less than those predicted by the large-scale similarity spectrum. The main peak of the F-35B broadband shock-associated noise, evident from 35°-70°, has the same characteristic shape and variation in peak frequency as overexpanded, laboratory-scale jets. The F-35B broadband shockassociated noise peak level and width exhibit different trends than laboratory-scale BBSAN and those recently reported for the F/A-18E [Tam et al., Journal of Sound and Vibration, Vol. 422, 2018, pp. 92-111]. The strengths and limitations of current models to represent the spatial variation in the spectral content of F-35B noise can guide research efforts to more fully understand the sound radiation from high-performance military aircraft. © 2018 by the American Institute of Aeronautics and Astronautics, Inc. All rights reserved.",10.2514/6.2018-3146
06886807-084f-4151-b28e-e95d1f9ac7b7,Comparison of noise from high-performance military aircraft for ground run-up and flyover operations,2018,"While the majority of jet noise analysis takes place with a static jet or aircraft, airbase and community military jet noise exposure happens for the most part when the aircraft is in flight. Comparisons between flyover and ground run-up measurements for high-performance military aircraft have not been previously published. This paper presents comparisons between static ground run-up and flyover measurements for the F-35 operating at 150% Engine Thrust Request. The overall sound pressure levels and spectra are shown for the two scenarios, as well as indicators of nonlinear propagation and shock content, specifically the derivative skewness and average steepening factor. The overall sound pressure level is reduced in the peak radiation direction aft of the aircraft but increased in the forward direction. The peak frequency of the noise is relatively unaffected by flight effects, though the amplitude of each frequency may vary. The increase in level in the forward direction results in shock formation that is absent during ground run-up measurements. © 2018 by the American Institute of Aeronautics and Astronautics, Inc. All rights reserved.",10.2514/6.2018-3614
114e2104-f781-45d6-845d-67566e1a1a26,Large-scale multidisciplinary optimization of an electric aircraft for on-demand mobility,2018,"Distributed electric propulsion is a key enabling technology for on-demand electric aircraft concepts. NASA’s X-57 Maxwell X-plane is a demonstrator for this technology, and it features a row of high-lift propellers distributed along the leading edge of its wing to enable better aerodynamic efficiency at cruise and improved ride quality in addition to less noise and emissions. This study applies adjointbased multidisciplinary design optimization to this highly coupled design problem. The propulsion, aerodynamics, and structures are modeled using blade element momentum theory, the vortex lattice method, and finite element analysis, respectively, and the full mission profile is discretized and analyzed. The design variables in the optimization problem include the altitude profile, the velocity profile, battery weight, propeller diameter, blade profile parameters, wing thickness distribution, and angle of attack. Optimizations take on the order of 10 hours, and a 12% increase in range is observed. © 2018, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",10.2514/6.2018-1384
528474e4-e89f-408f-a45f-bbddf0c7b56d,New flow assurance system with high speed subsea fiber optic monitoring of pressure and temperature,2018,"Subsea production control systems are instrumented to constantly monitor flowline pressure and temperature at key locations to prevent plugging and introduce mitigating control strategies. New fiber optic sensors with ruggedized construction and non-electrical components are subjected to accelerated aging tests and deployed in several installations with long service life. An overview of current progress with fiber optic technology is provided for fatigue monitoring, temperature, pressure, and strain sensing. Recent developments include improved service life, novel bonding methods, pipeline sensor station improvements, sensor calibration, and long-term fatigue analysis. The latest advancements are validated on multiple installations on a subsea tieback in the deepwater Mississippi Canyon of the Gulf of Mexico at 6, 500 ft depth. A prior third-party sensor design experienced multiple non-recoverable sensor failures. A new sensor station design is employed on two Flowline Terminations to monitor pressure and temperature at a rate of 100 Hz. Subsea tiebacks are susceptible to flow assurance issues caused by plugging events such as hydrate formation. The system was originally designed to track pig location but transitioned to pressure and temperature sensing. An issue with the transition was the lack of calibration relating the fiber Bragg grating (FBG) strain levels to the actual process conditions. A novel method is presented for in situ adjustment of the sensor array calibration. During the calibration procedure, the sensors produced unanticipated results during pipeline flow shut-in and later startup operations. The sensors helped uncover a configuration of the flowline and sensor locations that is valuable for detecting hydrate forming conditions at a key junction location. The sensors are located before and after the junction of two flowlines in the mixing zone of the pipeline streams. The novel contributions of this study are the high speed data collection, in situ fiber optic calibration, review of advancements in fiber optic sensing technology, and a field case study with multiple sensing arrays. The developments are part of the Clear Gulf study, a collaboration between the offshore energy industry and NASA that was formed in 2010. The objective of the Clear Gulf study is to employ space technology and testing facilities for use in the upstream industry to advance subsea sensor technology. The highly sensitive monitoring systems developed as part of this study are used to give early warnings for flow assurance issues, structural failures, or catastrophic events. Copyright © 2018 ASME.",10.1115/OMAE2018-78079
3a1c7cc6-bd7d-4912-9700-34c345ea2bc1,Information design in crowdfunding under thresholding policies,2018,"Crowdfundmg has emerged as a prominent way for entrepreneurs to secure funding without sophisticated intermediation. In crowd- funding, an entrepreneur often has to decide how to disclose the campaign status in order to collect as many contributions as poss ible. Such decisions are difficult to make primarily due to incomp lete information. We propose information design as a tool to help the entrepreneur to improve revenue by influencing backers' bel iefs. We introduce a heuristic algorithm to dynamically compute information-disclosure policies for the entrepreneur, followed by an empirical evaluation to demonstrate its competitiveness over the widely-adopted immediate-disclosure policy. Our results demons trate that the immediate-disclosure policy is not optimal when backers follow thresholding policies despite its ease of implementat ion. With appropriate heuristics, an entrepreneur can benefit from dynamic information disclosure. Our work sheds light on inform ation design in a dynamic setting where agents make decisions using thresholding policies. © 2018 International Foundation for Autonomous Agents and Multiagent Systems.",
