Name,Year,ConferenceId,EditionId
BigMDY5P4,2017,892891b5-f4bf-48b8-902d-09a3fee30a5d,423ddece-4de0-4c5f-85b9-6f08f627a7aa
BigY5CN70,2017,892891b5-f4bf-48b8-902d-09a3fee30a5d,c434238d-0487-40fd-b1f0-eb19ae863ee6
AFSH6B0G2,2020,87eb4a7d-ad43-47f3-afc8-1ef7af076a38,a566ba70-deea-4941-a321-bee6070a509e
AFS16LHRH,2020,87eb4a7d-ad43-47f3-afc8-1ef7af076a38,0b84f6f9-fe5a-4dca-a71f-dd8081c6797f
AFSOUJYXW,2020,87eb4a7d-ad43-47f3-afc8-1ef7af076a38,962d9396-f43f-495e-ae4b-156f6bf98788
AFSG1AJBB,2020,87eb4a7d-ad43-47f3-afc8-1ef7af076a38,cf8c579f-9535-4168-97dc-a75e7affe95d
AFS7D0LGA,2020,87eb4a7d-ad43-47f3-afc8-1ef7af076a38,ea838c46-df5b-4673-9a42-d1def392c79a
AFS9VQRL1,2020,87eb4a7d-ad43-47f3-afc8-1ef7af076a38,c2b11692-3076-47aa-bab8-fccd23a56e60
TIM6BV7WU,2017,955971c9-8695-420e-a7d1-5c2e0cc68785,8d78b76a-1b17-4e78-8a62-019688d9411c
TIMIXU3J8,2017,955971c9-8695-420e-a7d1-5c2e0cc68785,b25e1ad5-bc8d-4421-b0f4-0fa44c0918ba
TIMA82RRZ,2017,955971c9-8695-420e-a7d1-5c2e0cc68785,9b973441-4d65-4734-b673-95ba8e40f15d
TIMRYS9YX,2017,955971c9-8695-420e-a7d1-5c2e0cc68785,37e8c0b0-587b-44b7-9ec8-4d4e1da153b2
TIMZZLIJZ,2017,955971c9-8695-420e-a7d1-5c2e0cc68785,62b047b0-e3dc-4fdf-853c-49db6d422641
TIMVKLYR5,2017,955971c9-8695-420e-a7d1-5c2e0cc68785,bfd723f9-f893-4ad3-9cba-5d6172e1f9f5
TIM7G5EO4,2017,955971c9-8695-420e-a7d1-5c2e0cc68785,d8cf5328-cf06-41c3-9a5a-390a9fbc11aa
TIM8JCZF3,2017,955971c9-8695-420e-a7d1-5c2e0cc68785,8e147124-8c61-4b1b-91a8-69027b59846c
UDMKYGUFE,2019,a107205c-5adb-407b-98ad-6822fe21cc56,45a4fd4d-d8e8-4292-994c-10dbd0dbe86c
UDMTJDIHZ,2019,a107205c-5adb-407b-98ad-6822fe21cc56,6d13e711-1ca8-4b0e-9489-50f0a84086a7
UDM3VS3Z1,2019,a107205c-5adb-407b-98ad-6822fe21cc56,58c0a72b-5ed9-4792-8aed-cde06c17657e
UDMDSVFCP,2019,a107205c-5adb-407b-98ad-6822fe21cc56,b664f3e6-ba38-4225-bbad-28736a1a26f0
UDMGGLOZV,2019,a107205c-5adb-407b-98ad-6822fe21cc56,9bf5ac06-2e68-4900-88f9-001a6ba64d86
UDMNAKL1S,2019,a107205c-5adb-407b-98ad-6822fe21cc56,f4b456d8-7375-4abf-ab3d-75766b0a5278
UDMNRJO7C,2019,a107205c-5adb-407b-98ad-6822fe21cc56,ea449517-a6bf-43e4-a851-97ce9d069831
UDMPDBHFC,2019,a107205c-5adb-407b-98ad-6822fe21cc56,682ece97-9301-4d31-8087-8bc161f4b669
NoFA0ZK49,2019,d50d66a7-8f6d-42ab-9c9e-975d4a059267,d135323d-f7da-4e16-bc5b-36d75beb137f
NoF4QPU7K,2019,d50d66a7-8f6d-42ab-9c9e-975d4a059267,ef822b5b-7f04-4c61-898e-1d72ae289862
NoFYY9O6W,2019,d50d66a7-8f6d-42ab-9c9e-975d4a059267,31802576-d574-4ad1-892d-9fafeea302e9
NoFV8PFGV,2019,d50d66a7-8f6d-42ab-9c9e-975d4a059267,587e5308-b26b-42ca-97b8-5f72d907d596
NoFRBARYI,2019,d50d66a7-8f6d-42ab-9c9e-975d4a059267,b056abd7-1d39-4d60-9796-01eb2f8562db
NoF4Z0ELO,2019,d50d66a7-8f6d-42ab-9c9e-975d4a059267,68f4760f-701b-43ac-9b92-48ef3b370716
NoFL75LKJ,2019,d50d66a7-8f6d-42ab-9c9e-975d4a059267,03e9a860-f786-44c8-82ed-645178522370
RFI0OISMN,2019,b514a40d-de85-476f-9a38-903166ed4855,a85af5db-ab67-4d5c-bd56-e2122fc7d844
RFIGOPW5S,2019,b514a40d-de85-476f-9a38-903166ed4855,8b5882b7-0ab1-48be-a162-1ac19a998f64
CIRJG3BJS,2017,3ed766ad-36ab-4c86-a5af-51e70aca14df,ebbf9675-9cd0-4bd6-83aa-6ee028fb9496
CIRY554GH,2017,3ed766ad-36ab-4c86-a5af-51e70aca14df,f8e63d05-9093-49fa-97ce-c9932e22f1b2
CIREHL5K1,2017,3ed766ad-36ab-4c86-a5af-51e70aca14df,e54b522d-1c72-4f35-b48a-1cd0296233b1
Par43OYDS,2017,7c23d0ea-a860-4ed1-84d8-89bca1be60f4,190e7a0a-d3d7-45a0-9917-7d3c7a7047d0
Par0XBBZF,2017,7c23d0ea-a860-4ed1-84d8-89bca1be60f4,d22a48d5-7075-4af7-8813-1615ec571e56
ParGUUNDG,2017,7c23d0ea-a860-4ed1-84d8-89bca1be60f4,148145ab-2ccd-4383-8694-2f6e5df5690d
ParOW9TMR,2017,7c23d0ea-a860-4ed1-84d8-89bca1be60f4,60f026f9-5961-4887-a326-77008ffa530f
SPOAEH30Z,2018,13907d10-8a43-4734-b0b3-afa12695967a,0310a429-3ab0-4693-bcf9-afbfcf2e4dca
SPOATBINV,2018,13907d10-8a43-4734-b0b3-afa12695967a,70e9932a-1243-4de2-93a4-2f935de3f73c
ROC97XFWH,2019,5bbf0655-2e15-4777-b37b-8280d3ad412a,c8080acf-7b43-49f8-a5c1-599d52c7f3d7
ROC47GBMV,2019,5bbf0655-2e15-4777-b37b-8280d3ad412a,7fcf34cc-5929-4d98-9520-65fc8aa09443
ROCGU0YAP,2019,5bbf0655-2e15-4777-b37b-8280d3ad412a,a49e2bfe-cc5f-410c-822b-4abbb7225f83
ROC1C9P50,2019,5bbf0655-2e15-4777-b37b-8280d3ad412a,70671c31-61ba-4718-8910-1bfa39b533f5
ROCSLHLZY,2019,5bbf0655-2e15-4777-b37b-8280d3ad412a,e578f0d1-414f-42a5-97ad-31121e6e072b
ROC30VID2,2019,5bbf0655-2e15-4777-b37b-8280d3ad412a,7fa23d75-a57c-4599-b3f3-43a0ab26f72d
ROC5L5YOH,2019,5bbf0655-2e15-4777-b37b-8280d3ad412a,f2f8171c-3923-49ae-8d59-9f4cc3a5979f
ECCHZ03DI,2022,3c9375b0-125f-4b03-b751-1c9e23ec3d60,4def86d2-cc61-4cf2-b517-127afd43cae8
ECCROZH1K,2022,3c9375b0-125f-4b03-b751-1c9e23ec3d60,55b6b39c-20ed-4f42-8642-8ec03ff9662a
ECCB72MCE,2022,3c9375b0-125f-4b03-b751-1c9e23ec3d60,0c5f0bf2-a8df-46dd-952e-9ea7ae65a25e
ECCZBWZ0J,2022,3c9375b0-125f-4b03-b751-1c9e23ec3d60,b744b53c-5bf1-41a2-91a1-c201a4c4011a
ECCG7FFPB,2022,3c9375b0-125f-4b03-b751-1c9e23ec3d60,66ed8904-8177-4107-a2a0-0c8a6e5091fb
ECC7G5444,2022,3c9375b0-125f-4b03-b751-1c9e23ec3d60,a809fe18-1f79-4ef1-abd2-4c9cd6ca39a8
BPM71AUXB,2021,61a8ba61-f05c-4aa9-8339-c36b3dea290f,977011aa-157f-4690-8aca-d3f3f60ea92d
BPMCZ1B0N,2021,61a8ba61-f05c-4aa9-8339-c36b3dea290f,8b16b0d6-d243-4024-b523-cd08fabe3fcf
BPMKLJCU9,2021,61a8ba61-f05c-4aa9-8339-c36b3dea290f,70e3c2fe-37e9-426d-8784-bd816c581cd5
BPMDN1T1A,2021,61a8ba61-f05c-4aa9-8339-c36b3dea290f,87c313f4-be03-4aba-840f-cd1569825600
BPMXJCTZT,2021,61a8ba61-f05c-4aa9-8339-c36b3dea290f,99ce50a5-869a-487e-8f71-1d27f31f692b
BPMNQOL1F,2021,61a8ba61-f05c-4aa9-8339-c36b3dea290f,9a425d67-2253-4993-8a2e-2d1f3a8877f5
IPTU61QII,2022,ee52e258-d931-4601-b54d-81f7228561bb,264aa869-2969-44f2-a960-b30c545c20cb
IPTA93O9D,2022,ee52e258-d931-4601-b54d-81f7228561bb,8a023dba-4cd6-4e6d-9955-c7c9a4316296
IPTQAUYKA,2022,ee52e258-d931-4601-b54d-81f7228561bb,6514ea6c-6456-4591-9eec-07c0ce12b19d
IPT52PUL8,2022,ee52e258-d931-4601-b54d-81f7228561bb,d890e1db-a971-431e-8a3a-609977b10b17
IPT2URSQS,2022,ee52e258-d931-4601-b54d-81f7228561bb,140a99df-86bd-46e2-9aca-ed7ec4b6299b
IPT93SH9M,2022,ee52e258-d931-4601-b54d-81f7228561bb,8643fb77-a980-4a60-9924-acc8186a444b
IPTM3JZUA,2022,ee52e258-d931-4601-b54d-81f7228561bb,2bf7ee8a-2076-4759-b7ed-77f900b570a8
IPTSJCYRS,2022,ee52e258-d931-4601-b54d-81f7228561bb,8b4e88d2-5808-4fcd-a27f-75272a7dedba
ThrI0695K,2020,f6062bdf-7eeb-4ed2-a496-5aa25a691cf3,b17c3af2-540f-4672-a738-930ddb8d2735
ThrPMRRMS,2020,f6062bdf-7eeb-4ed2-a496-5aa25a691cf3,5db0e88e-9804-4c4d-80f7-3d7ecb9eb97f
ThrGDAYDC,2020,f6062bdf-7eeb-4ed2-a496-5aa25a691cf3,ccc17635-ada9-4f0c-a8df-c7aa6b173877
Thr60FF94,2020,f6062bdf-7eeb-4ed2-a496-5aa25a691cf3,a4e88077-4d12-4a30-a383-c5b61f004b84
GraTCPDO3,2018,5228a71e-2a55-480c-b4b3-6f82f1d1e273,23dc575f-a607-4730-9ff1-c8695601a468
GraVFFDPZ,2018,5228a71e-2a55-480c-b4b3-6f82f1d1e273,1cee586b-bda0-4fca-af93-4d639fce0b7f
Gra55J9HL,2018,5228a71e-2a55-480c-b4b3-6f82f1d1e273,0aab5fd6-fecc-4e5c-ad38-fdd78a7d56b0
CoNNE0HOD,2017,b09e12d0-af29-40e9-938e-6b82a4c98a61,8e6d3944-9c83-4e32-97a6-9fe4732abad4
CoNN76KX4,2017,b09e12d0-af29-40e9-938e-6b82a4c98a61,63e8ea34-892f-4eba-8678-a7a73cf35fc5
CoNSTEL5V,2017,b09e12d0-af29-40e9-938e-6b82a4c98a61,4a925300-6cf9-46e8-864e-efbde0500337
CoN5D0110,2017,b09e12d0-af29-40e9-938e-6b82a4c98a61,665bfe5a-daac-46f6-b06b-1929945deb2a
CoN7VSQNH,2017,b09e12d0-af29-40e9-938e-6b82a4c98a61,e9b79950-d670-4487-9d79-47567994ede2
CoNRWSAX6,2017,b09e12d0-af29-40e9-938e-6b82a4c98a61,1297dfc0-ef5c-4776-a04a-7ea3296482c4
PLADOU4NL,2022,a9e75e9d-5c93-40e2-b640-28f77300c484,24eebc80-cee4-4eef-b003-fa4d60d31f75
PLA4AP6KV,2022,a9e75e9d-5c93-40e2-b640-28f77300c484,021d4ae1-0825-4d4a-89d3-6f392fb5b501
PLAIZBK0Q,2022,a9e75e9d-5c93-40e2-b640-28f77300c484,58c01083-e081-4c28-924e-895f0afd4743
ComR5METK,2019,6717163d-af25-4fc3-aaae-1485f288cb2c,dae3fe4b-14b0-4fc9-899f-54df69244843
ComQ1GKE8,2019,6717163d-af25-4fc3-aaae-1485f288cb2c,bd44c92c-ccc9-4a69-aedf-1af4ffbfd952
ComP9DG9S,2019,6717163d-af25-4fc3-aaae-1485f288cb2c,19568e90-12df-43d9-9f78-370fb6167873
ComX6LLBX,2019,6717163d-af25-4fc3-aaae-1485f288cb2c,f45151a4-c192-4685-b5bf-0ece61801be3
ComRBOGWR,2019,6717163d-af25-4fc3-aaae-1485f288cb2c,6ed44954-6d90-4fb7-9cd0-803a8f684c21
ComCS6X6A,2019,6717163d-af25-4fc3-aaae-1485f288cb2c,bb9447ae-0054-483c-863a-ba6c26f9164b
Com1OBV3A,2019,6717163d-af25-4fc3-aaae-1485f288cb2c,a68b35d7-6c26-43b7-8894-1a8ce9542650
DisFG43XM,2021,252e8328-df09-4017-aeeb-1307def44b2a,239835be-fb92-48f6-985e-13d05ee528cc
Dis38GR7X,2021,252e8328-df09-4017-aeeb-1307def44b2a,35e2566b-00ac-4a1b-b75d-58a99524876e
Dis7QU4OJ,2021,252e8328-df09-4017-aeeb-1307def44b2a,95f3c528-33ee-41ec-8c87-1fb426533f68
Dis3VNW4T,2021,252e8328-df09-4017-aeeb-1307def44b2a,e175a74a-63d6-4c98-826c-5268b2a8d938
DisVJQSI5,2021,252e8328-df09-4017-aeeb-1307def44b2a,66287320-406c-4987-aedb-05f729a65726
Dis046MR5,2021,252e8328-df09-4017-aeeb-1307def44b2a,ec9a576e-4830-446e-96c4-c266dcc56e6c
DisCCHMXR,2021,252e8328-df09-4017-aeeb-1307def44b2a,ec514644-cc47-4280-9de3-a699a3c062ea
CSISH3HHQ,2020,c6024fe8-febf-492d-8394-611b43de8e09,1e39e867-7f86-41f7-bec7-ece7f4462204
CSI8X69SC,2020,c6024fe8-febf-492d-8394-611b43de8e09,35c9ad7c-b7b8-4ceb-ab25-f4378ebf6870
SafYT2HPD,2019,0c251ff5-8661-4343-91f0-a9dd59ecf97d,4adfb6d8-dd04-4780-9658-97e81dc1c3a2
SE4FL1WI7,2019,c5ccfbbb-79a2-4849-88a0-1c378c5fa8b9,d9a9809b-da05-4b9c-bf2e-efa958646280
SE4C7OZD6,2019,c5ccfbbb-79a2-4849-88a0-1c378c5fa8b9,16c1edc5-c128-4571-adfe-6db0df0aac6d
SE4WU617M,2019,c5ccfbbb-79a2-4849-88a0-1c378c5fa8b9,c23214a3-60ef-4175-b70d-518e71116e23
SE46FNRNY,2019,c5ccfbbb-79a2-4849-88a0-1c378c5fa8b9,88b96c21-ef5b-4a98-8b99-24cb6fc1d063
SE4F8Y3BU,2019,c5ccfbbb-79a2-4849-88a0-1c378c5fa8b9,fe847cb6-52ac-40ce-b598-b39b6120067b
SE4KXH0KT,2019,c5ccfbbb-79a2-4849-88a0-1c378c5fa8b9,151b9bde-f1c2-4473-bbd3-f8c6a47e06a7
WPTGVCJU7,2022,c0f126b9-6408-4cd6-a038-45ec5b466329,e0f0812a-5a57-40b9-9d2b-50eb354f944e
IMSW8ZKHE,2021,c933e476-784d-470d-8b70-7bab1b7fc319,64ab2dfc-5647-4742-b2c6-d2b80921087e
IMS7AANOX,2021,c933e476-784d-470d-8b70-7bab1b7fc319,5652ac10-a853-4db0-ba19-0674600aa2f5
IMSPZZJVM,2021,c933e476-784d-470d-8b70-7bab1b7fc319,d9b00e92-77ac-42d5-9c34-f1aa9123835a
ASCNT6HSC,2018,168d9c1c-335d-43f0-b9b1-274b1a4c4444,289af049-1dc2-4209-9c2f-51bdcffeef60
ASCXOHA9D,2018,168d9c1c-335d-43f0-b9b1-274b1a4c4444,2fd2e0be-6458-4a4a-826c-d6d379c5ad8c
ASC81RA4U,2018,168d9c1c-335d-43f0-b9b1-274b1a4c4444,047bebb3-c24a-4e9d-9769-a093bdc8534f
ASCEFE91O,2018,168d9c1c-335d-43f0-b9b1-274b1a4c4444,ae58b93a-c942-4570-bd3a-99be42edadc6
ASCXLVH78,2018,168d9c1c-335d-43f0-b9b1-274b1a4c4444,35e86261-5648-4264-98ef-f2d95b738a88
ASCKO648O,2018,168d9c1c-335d-43f0-b9b1-274b1a4c4444,ab9806cf-25fe-4d6b-843d-deabfe445441
ASCL85HLS,2018,168d9c1c-335d-43f0-b9b1-274b1a4c4444,0874ca4d-1c70-4128-9fcd-2de954f94469
PEP31KS6C,2021,54327ffe-0aba-49c4-ad4c-93e0ee8a34ad,74faa6af-4be8-4350-8f49-200d2834eebf
PEP45DU5V,2021,54327ffe-0aba-49c4-ad4c-93e0ee8a34ad,20dcd5d1-f235-486e-9bfc-7a7f94c05a85
PEPVDGCCX,2021,54327ffe-0aba-49c4-ad4c-93e0ee8a34ad,8678db6b-1c43-4c3d-a033-8aafa1fa9127
PEPGB3M34,2021,54327ffe-0aba-49c4-ad4c-93e0ee8a34ad,815e667c-5216-4bc8-8d2c-913d19bb9feb
PEPJZG30A,2021,54327ffe-0aba-49c4-ad4c-93e0ee8a34ad,c0844be6-0dcc-494a-8a01-75fad019a8a7
PEPV0B8BM,2021,54327ffe-0aba-49c4-ad4c-93e0ee8a34ad,0f608937-841a-4895-ab70-cd62de1e62df
PEPHRI7EC,2021,54327ffe-0aba-49c4-ad4c-93e0ee8a34ad,362be7fd-6f44-4740-9ee5-f2e2cd893027
GMA3U1MTD,2020,671ecc07-7fa7-44a4-a35f-1d68e6ad7753,065ad27f-b433-4535-8d84-d0204b47f404
ISRMGYWFZ,2020,b07e872b-6e78-4b49-a4a6-a0540fdd3d9e,60e14a8a-26d2-4468-a544-be5f08989b5e
ISR1HHQ9F,2020,b07e872b-6e78-4b49-a4a6-a0540fdd3d9e,ccbeb337-9d4d-44e9-a7de-9a035212f04a
ISRJCA6YK,2020,b07e872b-6e78-4b49-a4a6-a0540fdd3d9e,aa6c2f8c-f5f3-43ee-a008-40996a182880
ISRSQC2CT,2020,b07e872b-6e78-4b49-a4a6-a0540fdd3d9e,0067444c-b5ea-4e34-bb9b-117f3968e0df
ISRLG9A3W,2020,b07e872b-6e78-4b49-a4a6-a0540fdd3d9e,f495bb53-03ba-43d7-b580-075e1f2f648d
ISRCWA4YY,2020,b07e872b-6e78-4b49-a4a6-a0540fdd3d9e,eb32177d-6262-4ddd-98e4-b39927d09f5a
ISRPQWC7F,2020,b07e872b-6e78-4b49-a4a6-a0540fdd3d9e,6c02c437-1f81-443e-95d2-564e5f51a070
CVH4W4OCP,2021,499e4c3d-ca9a-471d-83d5-7f960249b7d3,1b8beedb-e226-4d67-b7c0-4fc7ebd76d5c
CVHMH47KJ,2021,499e4c3d-ca9a-471d-83d5-7f960249b7d3,32168484-0fbb-43c3-aa3a-40aa4155ecb9
CVHSTYLQZ,2021,499e4c3d-ca9a-471d-83d5-7f960249b7d3,85a82006-d1d1-4f15-a610-14753ae50f5a
CVHOHM0EF,2021,499e4c3d-ca9a-471d-83d5-7f960249b7d3,cb3c873a-38f9-481c-b6c6-c78925118777
CVHN290RE,2021,499e4c3d-ca9a-471d-83d5-7f960249b7d3,400a087a-43a3-47a0-a2c1-36287128f798
CAiB9M6PF,2022,db6251f1-dff9-4902-9161-a33e253b7ae2,3a708438-820a-4ff8-9858-1125ba8ab39a
CAiZT0QE6,2022,db6251f1-dff9-4902-9161-a33e253b7ae2,e634d578-7127-4ec0-a3db-ccf8b9841fbe
CAiE1L565,2022,db6251f1-dff9-4902-9161-a33e253b7ae2,987f1db2-ec51-4c0f-874a-196a00c28b28
CAiKLNUU5,2022,db6251f1-dff9-4902-9161-a33e253b7ae2,1d429276-b1f8-4119-a05c-f49b64552624
CAi3NVZ2X,2022,db6251f1-dff9-4902-9161-a33e253b7ae2,3f7e2b0d-8f57-4843-82ab-4c3db4a97257
CAi7XVHN1,2022,db6251f1-dff9-4902-9161-a33e253b7ae2,0a6cf6e0-086d-41c1-ba3d-80504b988cce
CAiFP57HQ,2022,db6251f1-dff9-4902-9161-a33e253b7ae2,b397e1c7-8d5e-4500-b3f5-0f778c77fbfe
CAiL76UXR,2022,db6251f1-dff9-4902-9161-a33e253b7ae2,676b1d36-1593-47f9-92f5-bf7c1bab7ed8
ReaDBFG63,2022,85f07a7b-cfff-416f-a57b-185ba1bb908d,33b5520b-3202-4bd9-96d3-b4d3409f762b
ReaHO1I0Y,2022,85f07a7b-cfff-416f-a57b-185ba1bb908d,0b4631ad-d8e7-4292-b250-1584e0ca6269
Rea731VB9,2022,85f07a7b-cfff-416f-a57b-185ba1bb908d,668b1a7f-d109-431a-9e24-d768aba41b2f
ReaLVVTE4,2022,85f07a7b-cfff-416f-a57b-185ba1bb908d,89f2883a-808c-443e-b6a4-2f55bf45a80b
ReaEXMUHY,2022,85f07a7b-cfff-416f-a57b-185ba1bb908d,21ed85b8-3501-4ff9-8e1c-210e87c3fe24
Rea1BEO1C,2022,85f07a7b-cfff-416f-a57b-185ba1bb908d,7839b79d-42e3-4136-935b-516bfb1c8ff3
ReaXU68YW,2022,85f07a7b-cfff-416f-a57b-185ba1bb908d,1b659de1-379e-457e-80bc-9dc42a124aec
Rea0DFZJM,2022,85f07a7b-cfff-416f-a57b-185ba1bb908d,933e8194-f8e8-4ea9-aa04-f59636e9b953
SSCOQ9EMM,2019,0462f9bc-9f8d-47b7-b726-2ce711fdc2cd,2fd18248-1c9d-4aa5-9040-5b7bf8faf7e0
SSC4VXH9T,2019,0462f9bc-9f8d-47b7-b726-2ce711fdc2cd,07fd6815-8275-46e9-aad7-b3e88105497c
SSCNU0FLZ,2019,0462f9bc-9f8d-47b7-b726-2ce711fdc2cd,80030c94-5639-4d62-96c0-5dfc948fd2f9
SSCK4Z3G2,2019,0462f9bc-9f8d-47b7-b726-2ce711fdc2cd,bb5e8cc3-314a-419c-9dbc-5641255a15f7
SSCOU3047,2019,0462f9bc-9f8d-47b7-b726-2ce711fdc2cd,b6fba9f1-4b86-47c6-8047-798d64fdafcf
SSC3630SZ,2019,0462f9bc-9f8d-47b7-b726-2ce711fdc2cd,3c895cb7-ffd9-4291-9ee4-1b79608de772
ECM6N003G,2020,1e536156-fe02-4d09-b7c6-d54515808f07,c9b0d63b-0b25-4d45-b4e6-acf5b08e1a95
ECMFZDIZY,2020,1e536156-fe02-4d09-b7c6-d54515808f07,45dd5f4e-0ed7-4c8c-b3c0-040afff9a665
ECMZH45ES,2020,1e536156-fe02-4d09-b7c6-d54515808f07,adc254f4-3a9b-4349-8fdb-c7d7edee827c
ECMQ1O9V9,2020,1e536156-fe02-4d09-b7c6-d54515808f07,2d2dcb53-7298-44eb-8a95-2ac95806461a
AdvPCFWTK,2022,2005ab3d-f5fc-4052-b90a-1b8715ff6377,1c7ee3df-b71a-44ea-a800-de406bca0b4e
Adv6LE1GV,2022,2005ab3d-f5fc-4052-b90a-1b8715ff6377,de52d798-0355-4c78-9653-b4ebfdf9f94c
AdvLL34LK,2022,2005ab3d-f5fc-4052-b90a-1b8715ff6377,7596afb4-5b0a-476f-a7c0-189396ed71aa
Adv01XVN5,2022,2005ab3d-f5fc-4052-b90a-1b8715ff6377,dcb84a0e-67ae-48cd-9060-bd36b1b54347
AdvXNH031,2022,2005ab3d-f5fc-4052-b90a-1b8715ff6377,7cab6199-b88b-459a-bd00-8f70fc6375c8
Adv8YLJT5,2022,2005ab3d-f5fc-4052-b90a-1b8715ff6377,02b4af39-4e4b-4aa1-86d3-f66639bb2baa
AdvMMYU6W,2022,2005ab3d-f5fc-4052-b90a-1b8715ff6377,02ddcca8-93c5-40fc-a137-7d2fa3027748
COO41XC2E,2021,c543a5ec-7cae-4347-9594-f5b93b20fdb8,7dad1577-55d3-4869-a6f2-ff25d497d3cd
DTTB07LTD,2018,28acc163-2e3f-436a-9dd5-73116195adab,cd5640fb-66fc-4578-8170-5483a857e32c
DTTA2NA5A,2018,28acc163-2e3f-436a-9dd5-73116195adab,2fe5da04-5991-4ac4-bd37-34ce9383a3e3
DTTR81QQD,2018,28acc163-2e3f-436a-9dd5-73116195adab,3b92a4aa-5245-4b21-984b-9e7039f9bbd7
DTTGFZ4P7,2018,28acc163-2e3f-436a-9dd5-73116195adab,9231bf16-8855-4523-a527-6e2d352ad239
DTTHLMYJL,2018,28acc163-2e3f-436a-9dd5-73116195adab,d666934c-bc50-4c6f-97a7-2344ba618617
DTTQ0I0MV,2018,28acc163-2e3f-436a-9dd5-73116195adab,e4618c3d-3bad-446f-89d7-226c4939a4df
SmaNAVK7D,2017,9d55a210-6eb5-4db0-9ad5-1019e5214ffe,32eacd6c-b0c1-48a8-920d-628c9fc3477b
SmaOF3I2Y,2017,9d55a210-6eb5-4db0-9ad5-1019e5214ffe,67f9ac3d-5c07-4d57-aa4d-06fbd4ee8d3a
SmaF4Y10N,2017,9d55a210-6eb5-4db0-9ad5-1019e5214ffe,db0261d6-1b16-4cc3-9a50-64a1576a19d9
SmaKLFYFP,2017,9d55a210-6eb5-4db0-9ad5-1019e5214ffe,e0efa67f-8e05-4d9c-a79f-99bed914ee0c
SmaD6GY0V,2017,9d55a210-6eb5-4db0-9ad5-1019e5214ffe,828f689f-986e-4faa-aaa7-64c259c13f75
Sma4WCMPK,2017,9d55a210-6eb5-4db0-9ad5-1019e5214ffe,30a1b8dd-817d-4a93-b1d3-a1a81b82fc2b
SmaFV3Z4L,2017,9d55a210-6eb5-4db0-9ad5-1019e5214ffe,4a19fd20-7414-4620-a2ce-28c070392b92
NLP8ZUZ77,2018,172653af-c609-4783-acba-0db959381719,1db23553-ecbb-40b1-bcaa-40eec3df1e7b
NLP0X379D,2018,172653af-c609-4783-acba-0db959381719,f44e8189-e62c-4dc6-9cdf-7959751bd449
NLPVEI6NM,2018,172653af-c609-4783-acba-0db959381719,064b8932-4dd7-4f99-8253-dd4da49e42b6
NLP659LT1,2018,172653af-c609-4783-acba-0db959381719,3fbdb92b-f176-4107-bd86-53515bea2afa
NLP99HAWO,2018,172653af-c609-4783-acba-0db959381719,6e7f8ef2-00be-4e0a-bb8d-1ca82cec963a
SIGE6Z64N,2021,ea917847-dcab-4201-9ab0-98581d16b6e1,a9a5f522-8540-46cf-a179-4109b7501ab7
SIGYXM3Y3,2021,ea917847-dcab-4201-9ab0-98581d16b6e1,e08ccfbc-df20-441f-b609-0c67734ee40b
SIG7UOGT0,2021,ea917847-dcab-4201-9ab0-98581d16b6e1,39394391-df2b-4e6e-a4ea-17ab77fa096a
DCAGKLH8X,2022,4fdc8a0d-b72b-4707-9bf8-51e02811c275,7464a0aa-4c80-442b-b5e1-a63015216612
DCAK2I2NX,2022,4fdc8a0d-b72b-4707-9bf8-51e02811c275,0cfa0f37-0def-42b9-bc35-69c4e4f4bb0c
DCACBVSBT,2022,4fdc8a0d-b72b-4707-9bf8-51e02811c275,b1060f96-0158-48ab-b98e-4a9264b0c438
SIGIAVOIS,2022,646b1031-4991-49a4-a414-20d8c120a5e3,7f3b971e-4f76-4923-92b6-498d41a3925f
PMBMQR1FN,2017,8e28a6f5-30f2-4714-902a-3f953f459b7a,804f83c7-5940-4ba3-bfc9-dd91c5f23fef
PMB6DMYQC,2017,8e28a6f5-30f2-4714-902a-3f953f459b7a,ca7c45c6-c805-4b87-9616-0e394e6aaae3
PMB91ZQC4,2017,8e28a6f5-30f2-4714-902a-3f953f459b7a,d6121c29-188b-4280-9320-122a683ac75b
PMBMCXO1K,2017,8e28a6f5-30f2-4714-902a-3f953f459b7a,2fbc5f4e-77c4-445b-9245-3fcdc783d00c
PMBVTVUNV,2017,8e28a6f5-30f2-4714-902a-3f953f459b7a,da6496e4-588e-4ce2-b05a-966ec049d0b2
PMBQLK9ST,2017,8e28a6f5-30f2-4714-902a-3f953f459b7a,f9a9ad56-366c-4642-848e-2b001c1d9372
InfFTNQ70,2022,1a0d148c-5aa5-4572-85a4-a6b6707255e5,9fccc0ce-151c-43d0-a95f-956e49c98dd6
Inf73S1BK,2022,1a0d148c-5aa5-4572-85a4-a6b6707255e5,3b306b72-0e30-4818-a025-7c705d399859
InfRB3Q32,2022,1a0d148c-5aa5-4572-85a4-a6b6707255e5,e0158b89-0318-4645-be4e-c4fb73c2bf67
Inf45JQHU,2022,1a0d148c-5aa5-4572-85a4-a6b6707255e5,89ef9978-f223-47f8-abff-9c0187c9bb81
InfHCN52F,2022,1a0d148c-5aa5-4572-85a4-a6b6707255e5,2c8cbfa4-7e2d-44dc-9694-362bbe7d6757
InfZF8TLC,2022,1a0d148c-5aa5-4572-85a4-a6b6707255e5,7e1d9ce1-ee16-4457-acdb-0958507ff5d4
