keywordId,keyword
26b450b8-301a-4878-a47b-7b43798bb810,Integration method
d91430e4-50cc-4410-a09c-b5ca43d2a450,Integration testing
32cbb7ed-61f5-4743-a0e2-3c664fbb167d,Intellectual property
c3ebf217-2161-41e7-96ee-9fdaf2b062c4,"Intelligence , surveillance , and reconnaissances"
65aa4d1c-59da-4f98-ad53-f02f0dd73fde,Intelligent computing
40048458-041f-4b72-9a7d-4e906fbd65af,Intelligent control
df615279-25f2-4919-8203-7b05b4fe2b5a,Intelligent educational systems
cf7f1ff7-e923-47ec-b1a7-c60da7d3566c,Intelligent robots
846ee653-23b4-4a99-96e5-3534f9616391,Intelligent systems
a70c633b-3b95-460a-8eaf-0e3becf6bca1,Intensity methods
b88d3bfd-9e83-4d73-b313-135de2ab17a1,Intent
2950dd2b-19c8-43ae-92aa-1942eac94818,Intention
0b061a32-cabb-4fc5-b45b-dc5527737010,Inter-digitated electrodes
9774e2d2-fece-4a05-b97d-e5cfa01c3d3f,Inter-disciplinary designs
082709ef-ce4f-4fa1-b0ef-69b9a264b1f3,Interacting multiple model
2dd720f7-bb7f-4bd0-a271-da8119f5a850,Interaction methods
c1923807-ad32-463c-9a3b-555ff31f27a8,Interaction systems
27d265f1-e783-42be-b1e8-65a099e74026,Interactive graphical user interface
e4559779-3c7c-4b67-81d6-0fe8ecfa49e7,Interactive robot
26cacce2-5d8e-4ee3-816a-83fc52359ee5,Interactive system
9ddc819e-5923-4bf8-a15d-747e1170ca4a,Interatomic potential
7d9070cf-192b-451f-acc4-871ebaad04b1,Interconnected subsystems
26d65325-f362-470b-b00d-133a1d7bf86b,Interdisciplinary education
bf314fd7-6cf7-495c-8037-0b60ed2d7245,Interdisciplinary teams
0fdf6a99-f1cc-4fe8-8a31-87b7c942dd78,Interest
7d83a6cc-05b8-4c70-91ef-373d8d40ad63,Interface friction
25685cb4-c5ec-4039-99bc-07cad11800d6,Interface temperatures
67f1b243-8fd9-49f2-92b3-42dcce100ad9,Interfacial flow (free surface)
73dcc917-985e-4cba-bf59-e6023167c90c,Interference fringe
54a1f651-5100-4da8-b234-b5501386ee8d,Interference patterns
e4d68602-52e9-4924-94c2-4c230882fbfa,Interferometry
06804db2-904e-4d03-8484-91874e8ec415,Intergenerational equity
b3afb730-30b1-4154-9778-aed04d0ad73a,Intergranular crack
ea606f10-b9be-4f91-a935-7793d3544530,Interior space
d695f56d-953f-46c5-9c62-97cea193b057,Interleaved coding
e9283ca5-3c23-4b58-ba60-cd60aed08829,Interlocking systems
87f8e3c7-5307-4820-84bf-5b1ded1c79bc,Intermediate results
77bfc471-a989-4cee-9055-228ecb36ed40,Intermetallic compound layer
59ae051e-050b-4fd7-b9b8-25bdf54b32fc,Intermetallics
db3f6d1e-c962-4029-9039-926f13db0c09,Intermittent immersions
c535fe7f-6839-41b8-8647-89eed751b0ce,Intermittent renewables
d3710635-9602-4326-96dc-48de92e00ba0,Internal cracking
dde8453a-c8c6-4894-bebb-bf56a04db395,Internal friction angle
5eb1bcb6-fcc4-4b18-bfcb-47657b14ce27,Internal phase
a1402e79-eb74-4184-ae8a-ad26b81c7344,Internal representation
3d57572d-b111-454d-89d8-055def101267,Internal structure
49a3b7ec-e2ed-4fe0-839c-fb947e52a874,Internal waves
40607f9f-72f0-4bc5-8a82-6a6952bf350c,International Society of Biomechanics
b9220d42-acbd-40e5-85c8-2cdd1bb9acbf,International Standards Organization
cc776b3f-23b0-4967-be1a-5a143d0f7694,International construction projects
770c826f-8c0b-47c1-85c6-175c28372530,International policies
b7d44e1d-d605-4ff8-86dc-6373de6c5983,International trade
8e8c99e6-ef56-4aee-994c-61a5c4bec777,Internet auctions
8b39d348-e77f-4c06-af5c-16a19d9d7142,Interoperability
f0411fcd-1e9a-46a8-869d-5a34ea09985f,Interpolation
1414e5d7-0c62-4719-b5b4-f57265b22ec6,Interpolatory
58b97035-7b2a-4b0f-8aa0-2aae45cbdefd,Intersection crashes
33c6ece7-6472-450c-9434-54384167cef6,Intersection safety
f2831e12-162a-4048-b9f1-82a177e23a13,Intersections
8270bee7-8d7a-49cf-825a-9122e5aed66b,Intraperitoneal injections
171a1c69-65c6-4637-85eb-f290a7d2477f,Intrinsic stress
d83cf8a8-b1ca-4e33-bb6a-aa6d7dad3504,Invariance
a77c43d7-15c8-4db3-8fc0-75dd96fd5439,Inverse correlation
2594939d-d668-455c-b88a-6c3b7fd08b6f,Inverse kinematics
fb11b191-6bfb-4d37-a1f5-fac1ccc03d1e,Inverse least squares
64f34c07-50a3-4bed-a9a1-c0bf9d69a11a,Inverse problems
6c610ea6-af2d-4f4b-82d1-3abf700544e9,Investments
400d2d93-733c-42eb-a9a9-c38b80e2bd81,Ion beams
20806cc7-eba8-40d9-849b-5f10e31556b6,Ionization of gases
a93e9b3e-3bdf-43d0-9cf7-346c91ac6720,Ionizing radiation
e0ca3978-4c42-40e6-8987-aab136d53946,Ions
b6367bda-5311-4dff-8cd4-97748c2dc147,Iris
46c92b64-1762-4f43-a4f7-2f81112d6dcf,Iris recognition
21735ec0-a59e-48f1-b01f-f4bd1dbd4d68,Iron alloys
a96e0667-201e-47c6-a566-58bd1488a51e,Iron compounds
1c32d94e-baa2-49f4-bc9b-7b9ec83813f7,Iron ores
7fc1dce5-c8ab-4972-95bc-fc38d0c69f65,Iron oxides
e503290b-1ee9-458f-aec6-02db6786d233,Iron research
d3d1cfa0-f6e8-4023-b8bb-0bcfd9d9a18f,Irradiated surface
ba33f3a5-a573-47a9-ab13-08a73f8c2996,Irradiation
6dd1d2b9-6fb7-43ca-8a49-cd0278db0d8c,Irregular sampling
699961f9-f2c3-4403-8e8e-176f88a6bee0,Isoflux
dd14e70e-fa4f-424c-b1f5-82faacdecfdf,Isogeometric analysis
e3f955b2-ee09-41dc-8769-420866ecef1d,Isolation performance
9d93679c-e272-499b-a30d-1ea844199757,Isomers
3e08b0c0-69e3-4286-b7bd-fcecda100380,Isotherms
44429c62-8b62-4a2c-b224-41995b8594a9,Iterative calculation
09599a4a-91fd-4ed8-afcf-b2b5f2ac77b0,Iterative methods
9753f012-c660-4a87-a0f2-cba25eb0d579,Iterative process
49394fe5-7cba-41b0-94c8-851b6b567f4d,Jacobian matrices
32b2f04c-37f3-4212-b004-4c8eda82920c,Jamming
2de1cf6e-a883-4bc8-9eb7-9a12071cc110,Japan
53727084-f2d8-4e4d-a1f8-16217139ebad,Japan earthquakes
cd0d37b5-56d5-4fc1-b060-8dd0e42fa5ef,Java PathFinder
fd922c94-51f7-4f36-a463-201c91332841,Java programming language
3f2da961-0e60-4955-b21e-a12bb4b46d7c,Jet aircraft
11ecb632-10db-4f1a-908c-db4f8cfb7a5b,Jet configuration
6ed36860-e790-4c78-9eb7-9528a1ebc148,Jet impingement
5d71f782-cdd1-4698-b808-b475a8efd6e8,Jet noise
b56c7071-9967-46cd-966e-0d9a0d8e52a6,Jet noise generation
1bc1d348-8d2a-41de-b4db-38dad5c0f29a,Jet plumes
6fc0de4b-b1f7-4753-a6a0-63e4b60fc418,Jets
e2b9e813-5599-43d6-827c-2911e6425697,Johnson Space Center
ac701e22-87e1-44fc-a839-546b65b8cf2e,Joining
f61d1462-0162-4605-b64d-e2743ca58615,Joining process
670149e3-ce7f-4add-806b-3fd5ab9c13f8,Joint industry programs
e2e36087-0b1b-4a41-9e3f-f8388a431a4a,Joint maximum likelihood
b555a953-9fea-4db5-b7fd-7b0bdba0f6c3,Joint property
65d0973a-c8a9-42b3-87e3-8aafa7ef9f7c,Joint stiffness
13fcaac8-bdb6-4567-a886-df27ed73a7fb,Joints (anatomy)
8c4a16c7-d95f-46f0-aed0-4ec0052d64c8,Joints (structural components)
d9097bcc-4132-4233-9b2d-a96fafb30316,Joy-stick interfaces
4c069e38-be4f-4974-94ef-6da95b09f543,Just-noticeable difference
7abc0495-a2c7-4db1-9cbc-46ad9bbd4f64,K points
cf131724-e5fc-4f29-9d06-4c7bad8f03c6,K-nearest neighbors
1ca869b3-2b15-455b-8175-2acb0ff939b5,K-point sampling
e38c898e-39ea-42f6-92ee-e14ea8b16068,"KIAA1524 protein, human"
3345c4f7-836c-44a4-a3a2-9338d5339890,Kalman filter algorithms
32ffef67-f2fe-4ace-b8f4-35bcd5ce356a,Kalman filters
aae15b61-51cf-4020-b51b-1fb1269ea9df,Kenaf
6251d944-ea15-4811-bff2-8dae9ca43d69,Kenaf fibers
cd850cc6-21d5-4238-b22c-060afc8c02ce,Key elements
885d63c5-f727-489d-b584-06c1ef16a2b7,Key frames
080f0d56-c042-48ad-96eb-99ca4227916b,Key management
a2c68ae8-40ac-4778-a175-6e063a756fc7,Key management schemes
d0360d4a-24a7-464e-94cd-aa13253fdcfc,Keypoints
bd71650d-0830-44b5-8fa5-9ba4aecf6947,Kilns
bebbbe9c-8637-4b6c-a635-000e002fb6c2,Kinematic Analysis
9e53ff35-365a-4979-8b36-abcfa887cef0,Kinematic mechanism
4345ee67-2c51-42cb-9324-0e4e0144521c,Kinematics
da589d7a-a2a6-406f-a2b4-9f76f76ec213,Kinetic energy
c049edee-3a73-4c84-9a3e-2e02732ebea1,Kinetic energy density
33b437d2-693c-4b4d-b500-c0a3677394ce,Kinetic reactions
ea9246ef-1590-4072-9685-d125553db6e3,Kinetic reactivity
886d0b16-3b2e-412f-8e6d-9f7751cbff50,Kinetically controlled
66501fc9-b99b-4bd6-9bdc-eab139033131,Kinetics
9d743e88-c414-4074-a59c-1729dfc3eaea,Kinetostatic analysis
70285ec2-8d29-446c-abf1-58e7a493e5eb,Kinetostatic model
950f1c32-33f4-464c-b40b-be2b87875f84,Kirchhoff Love
da6a69a3-a31a-4c37-9d4f-9745fca94dcf,Knee Joint
dd5bfea8-d5e6-4cdb-b35b-8a39fedf127f,Knowledge base
608a4ebf-ca1a-447c-88f6-72aea3631b4d,Knowledge based systems
82333922-7d9c-4c51-a151-a979fc42c325,Korteweg-de Vries equation
15a9d0ac-e5e9-4c45-9ab0-1ff5732b35ab,Kullback Leibler divergence
351c0490-b2c5-40fa-a3d4-d76b06950278,Kumamoto
a6bb00b0-e20a-4a75-95c1-8105e766e513,Kyushu
dd6c7e75-2f64-494e-b18a-3aa4f46895fd,LDPC codes
1b98e0f9-a11d-4fc4-a43a-aa4e74da5839,LEON3
d0ef41ac-f73f-47b3-82a6-53d64e0a5b54,LQR control
59466b98-56b1-41c4-acde-40a3acb54847,LQR controller
fe22231f-f29c-4fd2-a520-391c4d9bd429,Lab equipments
e4765115-2af5-47af-ad34-ffa9e3d33481,Lab-On-A-Chip Devices
55aa63b6-2848-4925-9157-2b07ac53ba19,Lab-on-a-chip
edb3cce7-d7ef-424a-9211-be27222eed87,Lab-on-a-chip devices
1b58f442-bd06-4226-9cfa-409ca794ce5a,Label-free immunosensor
d51e4dcd-2eed-4d44-bbdd-878f9384171e,Labeling
45b37c04-a802-46b7-9de7-46dddbd59cf5,Labor intensive
3fad8aaf-1850-4f7c-8f0b-273274b9167b,Laboratories
2a9af15c-de1a-45e1-a25f-370d9638fe4c,Laboratory datum
a9958395-f77e-42ed-9f4f-20a40b1d4948,Laboratory studies
e484bc12-40b5-47ef-bde7-b174ceaf9034,Lagrange multipliers
8c2cea50-3560-47d5-ba6a-2c8bca43d03e,Lagrange's equation
e4098341-e718-4158-b670-a88323268a5b,Lagrangian particles
12688e56-f9a3-46cd-a58c-78dedf95a1c6,Lakes
0381bcb2-7b2c-4ba9-bc33-14a4c30e2f13,Lamina emergent mechanisms
e6aa9334-e9f0-4fa9-b828-69571b20fca2,Laminar flow
5969b3bf-1c40-4c37-b584-75e68a94f1fe,Laminated composites
4c83bf41-134a-48cc-acce-a62df25bcf91,Land use
4596840c-cfa1-403b-99d0-61beebaa1419,Landing
9e3cf176-3e06-4819-a834-849106dade9f,Landing site
6b6b1ac4-4625-4d5b-b77d-4cdce04413ab,Landslides
4bfc016e-b523-4018-ac32-e01e1b588390,Language model
438d46a6-5498-4a3a-97fe-5cdaa52398a0,Lap-shear testing
b0352944-621b-4117-a600-981bda56019c,Laplace transforms
79fa7ce0-fd88-4f6a-86ce-d181f50c6294,Laptop computers
17962200-ac04-48b5-8be1-e77d40292027,Large Eddy simulation methods
ca502275-e965-479a-8372-54b5372f96f7,Large amounts of data
cfebb907-5c71-4ae8-8161-64c3142d138f,Large arrays
b9a27746-0763-4e14-889b-22f0f2b9bb4c,Large aspect ratio
4f08f79d-55b7-4dfe-b6fe-e4e28dd68d43,Large circuits
676b444e-813f-4818-be42-120e00eac15a,Large dataset
18453128-91cf-4b1c-b864-e5ac82a2f4b5,Large datasets
82a63393-2aac-46d4-a178-f78d14d6dcc1,Large deflection
03867143-e72d-47b6-94a4-fdc41e3b0aeb,Large deflection analysis
7ca9f722-a56e-4535-b7da-775e3db11bb6,Large eddy simulation
8eb22bf2-1927-4181-b680-b93dc1a67c2a,Large parts
9ad52808-c025-4f3a-98f3-bb29b420c1b1,Large power systems
ecbda1f9-310e-404f-840f-4398b1bf8c4e,Large scale disasters
bc0fe9be-f853-4060-93f6-ffefe7801d69,Large scale simulations
8009de75-a200-4a54-acfe-cd328bd36abf,Large scale systems
c63a653c-3791-4da9-9fe1-86d4b5672316,Large scale testing
6b3c8e36-4d0d-497f-bbd8-66cccfca12c0,Large scale tests
e4a8c400-de1d-4b14-b024-d90a227bb2d8,Large spaces
782de894-df33-42b3-8684-65db57789f92,Large structures
b96cd4e3-c9c8-49ed-aa85-439062f57e3f,Large-scale deployment
c195d143-53ad-44a7-b782-62fdb3f9c039,Large-scale power systems
231bddf6-6a4d-447a-8e99-bf70dba9808e,Laser ablation
79d54c62-6b17-4128-9289-bd4e345e1493,Laser additive manufacturing
0a00b03e-0615-4e39-9f23-13a9c8390ac5,Laser beam effects
77f65f8b-c83f-4989-bf01-5788e6acc395,Laser beams
8f38b0ac-8c40-48cd-b8c8-c087c72be43a,Laser excitation
0423b457-85de-4545-9d6f-9a71367aa478,Laser facilities
959cd522-eab7-4928-a104-6dbbbda7e37d,Laser focus
c25bb770-09e1-40d2-ad9a-cabcca02b0ce,Laser heating
50b7bc14-1f25-496a-be70-8a1e88877f9b,Laser mirrors
570506bb-a6d2-4f23-a22a-07385e5e3906,Laser optics
0e3247b5-1b84-4f52-a31e-89676972d5e2,Laser particles
523e8b37-6213-4e3a-8adb-7bea0755f028,Laser scan matching
a5aeba8b-f4f2-470a-b9e3-73c6f609aa1d,Laser surgery
5250c85d-fa7c-4b1c-8c68-bd8fe4e75592,Laser testing
542f47a8-0779-4866-8294-1cd6bd11579d,Lasers
ee171adb-36eb-4a13-9834-5d6629aa82cc,Last planner system
729897ec-8842-48f5-914b-8628239ffa92,Latency costs
04c17f54-2653-4445-8080-9877f2426cc4,Lateral acceleration
56e55a6a-3b58-49a7-ab27-be800a9d9cc4,Lateral earth pressure
553f719a-f296-4410-9c06-3c1852d36590,Lateral load analysis
52404bf9-c128-4fbd-ba27-4bee862d7bf8,Lateral load tests
2f8c8b9a-ff56-4e43-bd27-922dc3cf4b0c,Lateral resistance
a530d5da-900e-402f-8e8f-9ae0a51216a0,Lateral spread displacements
deb72f4a-6b7c-4ea9-a408-6038043a6995,Lateral spreading
a488cb1b-7b72-4f8b-9ab2-e475dfb8c0f3,Lateral stiffness
5da380f1-5f81-4eba-b1ca-5fa4004df688,Latest development
35359721-33e1-43ce-bc7e-43e2f3274271,Lath martensitic steels
edc35e0d-4604-4cc3-b5b1-a1bea5f89d0e,Lattice theory
dd957250-f832-4e53-b429-931aab854920,Lattice vectors
b0bc2b00-ee65-4ca9-8646-4319afcf8273,Laws and legislation
334ba07e-45f3-44f9-930e-71406880d8b0,Layered security
e8e94bc5-9221-428c-8380-8246599b2069,Layout optimization
610ed985-5e97-46ad-be41-1bab017dee43,Lead zirconate titanate
8b37c371-48e3-4b79-b5c5-a985842e26a4,Leader placement
4e6870e1-0759-44b4-99cc-7c011bb62ae3,Leadership principles
91e43514-970d-40ab-8fa9-e8678e00b2ca,Leaky modes
cc74a387-e267-465a-a812-d77d7fdf8b07,Lean construction
535546ca-df78-4042-8a18-2f6b2a1cdd39,Lean implementation
a0d682ed-4ab2-488e-8aa9-807034d800ee,Lean practices
f0a4639c-ccad-4864-bbc5-db641f754baf,Lean production
546325e1-8b63-44f2-98a1-1aeb9753e906,Leap motions
3e7c87ad-e5c0-4752-b1d5-c61f6a20f938,Learning Style
b11f047f-fa57-4d4a-9df2-dce0dfc5ca7a,Learning algorithms
5f26d5fb-fdbc-4966-b65c-746b908e1a8b,Learning approach
53620d6f-a656-4df6-b203-fe560f885511,Learning environments
d0a5888c-cd77-433c-8101-32e3327c1a2e,Learning experiences
9ae74d58-22b7-4e82-b826-db7f05123a57,Learning in games
3763dd3b-bc97-482c-a5e4-8c3fb23b63f8,Learning methods
3ccc47b6-6be4-445c-8a6f-503a701fd25b,Learning models
d3ba5c3d-18d5-4c7d-addf-e5bacd863dec,Learning opportunity
24b818fd-0ff3-4ec0-88e5-4ca6250ccac5,Learning outcome
e96792e1-edbe-4d83-9de0-49f7e3ef7664,Learning systems
5d76a026-cba5-431a-84b5-7aec68a0fb53,Least Square
b8ab2b62-c584-4768-b9ea-37aeb295c5eb,Least significant differences
26d5fdaa-e050-4dba-97cd-1515330f44e3,Least squares approximations
c65600a6-6e49-4111-bfa3-030106ff105d,Least squares fitting
1ad23994-4ce6-49db-97a0-843e7a3955ec,Least-squares approach
b2d8b107-6bb9-4be0-966f-48f3f982a609,Left turns
2c183a9c-bf2a-4a28-b22f-0bc9d41e1a9f,Legacy software
64090846-10f0-4113-8460-2063e46da386,Levees
d591b80e-38da-4984-92f0-49873c35e8f0,Level of autonomies
51fa455a-067b-48ba-84de-c36ca65fb843,Li metal
0d0fd54a-a25e-49fa-a270-faf81735b510,Licensure
56baaed0-210c-4dda-b0dd-669288dcc0a5,Lie theory
c92c53ab-a30b-449f-a94a-a004b7ea62dd,Life Cycle Assessment (LCA)
adc6712f-e53c-49c5-a3d9-51a44ec17508,Life cycle
8c353727-a203-4b35-befd-a589daeff920,Lifeline damage
244ce09f-2fdd-4c6a-a67e-301059b3d835,Lifetime
83ed260f-4137-42e5-b010-13aa01b7d8d2,Lift
9dfb3171-560b-4df5-9276-d3ed36f96f4e,Light
882c42c1-4583-4020-a7d7-8cb1b2fc15d3,Light absorption
8678a9f6-e379-4ccc-9844-c46eaf6a75d6,Light amplifiers
eaaabe86-fd78-4de2-b963-739d1cd5c64a,Light couplings
f33f6e9b-7c0f-467d-a469-280da8ab0256,Light detection and ranging
f2a864e4-69bc-4d03-b096-af09acf8de52,Light interference
11430014-65bc-4edb-a271-1f65232241af,Light modulation
d1bd4b42-0cb9-405f-b049-954631b4e07d,Light modulators
70a3e276-4498-499b-bd15-166f49d899a1,Light polarization
18fb9890-c235-4b13-b472-bbaebbfba275,Light reflection
cb52d390-9533-4d39-8959-a4d1dd624cc9,Light scattering
d57bdf4b-d913-4ffd-879a-adb97a03e54e,Light splitting
5751befa-0584-43dc-945b-61f64bb2edbb,Light transmission
ff9ce4e7-7464-4782-8e1f-b64dfb300983,Light water cooled nuclear reactors
dee7cdc7-77bf-43e6-8775-2f828ca780b1,Light weight concrete
9a0624e9-92ee-4302-90ec-afb0a9da5899,Light-matter interactions
acdc733f-6d39-41cf-bbb3-7a46c87bd050,Lightweight deployable structures
440aedbf-a0a4-420d-bb75-3275d02293d1,Lignin
df255636-ecac-462e-abad-5aa5675a3918,Lignins
290ac4f0-8625-4a44-aa23-5ba96b35a7ee,Likelihood of failures
a1712855-4dd6-47b6-9a29-9678208358a5,Lime
06c741e8-37b4-43c4-ab2c-d093a298b3d7,Limit analysis
d2e9b18a-eae2-4d2f-bafa-b04d35357a44,Limit of Detection
58876a72-95c5-48a9-a0eb-0d59b81662df,Limit of detection
0f190a95-05d5-47a7-b62e-ce0e43f61512,Limited bandwidth
74659070-c677-4d53-9d3d-a54eb9367213,Limited communication
b928960a-0887-4ecb-b2b0-5a3b8782036b,Lindenmayer system
b50c76a0-a4df-4c43-b863-e6c121b2ece1,Line of codes
d8880655-3f09-4991-9d2a-deed0c6766ca,Linear Fractional Transformations
15cbf384-1a08-4966-9e6e-d58c15f6c43a,Linear block code
33a3948b-ce7d-40fc-b4fd-178e43e1d8ae,Linear control systems
517fb467-f028-4647-bc2a-414fc36c003c,Linear elasticity
3cc61950-314b-4e31-9c71-3675f3b80ea1,Linear feedback control systems
2f969bcc-97b9-4b31-a21f-885e095429c4,Linear independence
9aa8c384-0868-4a14-958a-b2fec6d3e271,Linear infrastructure
62502319-3932-4b38-b23e-7f376ce46468,Linear microphonearray
f2f95229-9ff6-440e-a689-10ebe8ba91c0,Linear modulations
4acfd444-aa28-4f2b-9f2b-828aa85193a7,Linear operations
19db863c-168b-4fef-90bc-53a30e623f99,Linear polarizer
fe3178fc-b6fd-4c57-85d7-74ccece558a2,Linear programming
23636198-82a1-4505-8b06-1185465ff8bf,Linear programming problem
f92ec7f4-b194-45d4-8d58-43c0c0292cce,Linear regression
91933112-1f3d-4a15-8fe9-760a6afc2929,Linear systems
f603cbb6-3044-4b4c-99e0-bb63ac1bdd35,Linear time invariant
41ed2175-d024-47e5-a19a-7d209b5d00bb,Linear time invariant systems
93ddfb46-063a-404d-b82d-83e9d8a5f091,Linear time-invariant system
4f9d6fbb-ad05-4cd9-8df4-87cd742663cb,Linear transformations
220b9d6d-7401-407c-befa-619f4b79344e,Linearity
e7d7fe92-be03-4284-b4cb-672b2b768f51,Linearly polarized
cf545d04-c9fa-4288-b023-be52b0827102,Linearly polarized light
9db9d04e-fdce-43cd-8a22-15917cb9a16c,Linux
a087a959-eb6b-4f76-b7e6-c181842e9cfb,Linux prototype
b97db65a-d4be-4df0-a4ff-81e6d380eaa2,Liquefaction
75e26dab-075b-49d7-883d-2307ba2ed99d,Liquefaction hazards
8c55c926-4c29-4851-a868-ef1c05d5c768,Liquefaction resistance
e1efa419-9fdb-4448-bb34-c57d00a362a6,Liquefaction-induced damage
73cf7ae5-802a-40a1-964c-e78c8c330a2e,Liquefiable soil
bdf132d6-780c-4819-8ed4-608eb27e6b1b,Liquefied gases
6cc5ed10-9705-4d41-9d23-883e3105466a,Liquid composite molding
7a2f0dec-4263-46bc-aef7-b58627ad06dd,Liquid core waveguide
1f8a62b1-9b9f-4ca8-9891-8247be45d98c,Liquid cores
067e2c6b-939d-475e-afb1-254845cab350,Liquid films
39589516-2746-4a99-81f8-5b961a398eb8,Liquid jet impingement
2acc5bc2-4822-4a1e-8eb7-b67e49fb52e9,Liquid precursors
e89fc6d1-3bce-4da2-81c9-e64e4120a7fc,Liquids
6cd3219f-76c0-43de-81f7-c184892a02d9,Literacy
56261f06-27cb-4cd1-a422-6136f772a141,Literature reviews
b5867c5a-752e-455c-9a1c-6df31fb844b3,Lithium
4e26af75-574f-44bd-8f3d-a434e6180a2f,Lithium alloys
b75994b7-c6b5-45c7-a2bc-c0ada9229fc9,Lithium batteries
53ab038e-9d9c-4768-b372-4ae7eaff9f6e,Lithium compounds
ded365b7-539a-4363-86fc-33916fecb5d5,Lithium niobate
3262cc4a-4fe2-46c8-8dc6-da4725651774,Lithium-ion batteries
de60656e-e25f-4cce-9f59-fb452a3c19f2,Lithography
374a13a9-b95c-4e66-b2c7-1d4d2dbab3d6,Live fuels
dcb10db7-5ebe-4e03-9c8c-676a349946a8,Live projects
e7a9f620-86ba-47b4-acae-507f2129617b,Liver
b4e72076-bd3e-44b6-9c79-94e03c72e0df,Load capacitors
b44aa71f-826f-4280-b858-38e30051f012,Load carrying capability
ecf3929c-8696-4a50-95ff-bab96500264f,Load modeling
a2d5a004-29d4-484c-8fff-d1ff4be8a67a,Load testing
21c8ce4f-a373-4dbe-a30a-852cf44eb4ad,Load-bearing capacity
0336155f-228a-4907-892f-4f1dedc50123,Loadable kernel modules
0397620e-8e08-4c1e-bb0e-00a794591ab8,Loaded antennas
9760b62b-c7be-4024-b409-a19a1eb9b0fd,Loading
58a192d1-b882-4771-9e0a-4a9c743cbf28,Loading condition
7f9405ef-6dd4-4a7c-85e2-4c54ae7ec27a,Loads (forces)
2be72aab-7a3d-41f3-ac45-46515bb0bd2a,Local binary patterns
141e5c8f-47f1-4f5c-bdf1-fb8e426085b9,Local control
91cdd5c6-ade6-42ce-959f-e2c4eb020bcc,Local expectations
43c465f1-3fee-4997-988c-1083778b54fe,Local mesh refinement
a996552e-5d68-4b49-bc1c-de9180763111,Local neighborhoods
75ee52d5-32f2-409c-8e20-5613c0d372d8,Local refinement
3e6042d8-4a37-4846-8a64-a01d0b05159d,Localized corrosion
7423eb99-cbde-4116-afe8-0ed1166b980d,Location
383c177a-c92e-4790-9a89-8395acad7613,Location identification
1f7dc1e3-fea5-4a7f-87a0-6e6730bc3bd6,Locking
27143704-ecb7-4c89-b040-715dbc2b6a03,Locks (fasteners)
a79da0df-c437-4ab6-b2b7-62edec6f5793,Logic devices
00b0a6ba-fb57-4ce1-9d2b-c3da7f5aed50,Logic gates
ebfcbfd6-5403-46cc-b93d-2b7ca6fedc6b,Logistic Regression modeling
a40cc63d-9ae6-4b0c-bbed-01ef90ed7262,Logistics
0e55350a-8548-474a-95b3-54d91f23cef4,Long cycle time
6c2a30ea-3a9a-428d-be07-f6b97c35598c,Long tail
90a8c5f5-910c-4bbc-b280-7c79929fd4b7,Long term performance
08ae62af-0a7c-4315-b122-4a6b171fc60e,Long-range dependencies
d1dd65d6-047a-4acf-b925-e7b2862f4fd9,Long-term maintenances
fe3f23ae-3227-4696-ac45-3a42a427531b,Long-term perspective
e97960df-d8da-425d-b22f-8e1b3f912c8a,Long-term relationships
18da13f6-0226-4254-b14f-ee77566461d5,Longitudinal modes
f42ebfac-e38a-4083-9f55-c9e4ee622e4c,Longitudinal stability
ac3cbae9-0390-4271-9d1e-4213d5fe8ce0,Longitudinal study
c42e83bf-d8be-442a-b393-037a0b755c73,Los Alamos National Laboratory
3ee18f97-0c6b-4998-a8dc-39d7e0532f20,Losartan
bca70ec4-afd3-4e74-9bf2-c03ea4cd195b,Loss functions
30670ee1-03e2-4bf5-a3c4-47b9ef17a679,Losses
903125cc-4081-4ee8-ac33-44d37e86cfd1,Low and high frequencies
6543d1f7-af0f-4817-8e7b-a52930f97bcb,Low angle boundaries
3bad4d23-d52f-41e8-852a-35b98727b402,Low angle grain boundaries
ccd7d5df-1fa9-4d45-ac39-b30be62e2f6c,Low area
fbbfdecd-8df1-49c8-bcf3-a5a92f8dfb14,Low computational complexity
b59d7bf2-681c-491e-b481-cd5393efeb76,Low concentrations
3b1ea83d-bb2c-4368-8f9a-716b63225cf4,Low cost manufacturing
29090710-f17c-4372-bb69-af023072c665,Low costs
d7a0ee76-e1f0-4bd1-a987-b1c36a6634d3,Low crystallinity
1bdb3b5c-cf63-46fe-b4cb-031abc7b9bd6,Low degree
dbd801c2-ab1d-4f6c-bcce-315d80eaf45f,Low density
b5f01930-d69d-4ffc-b506-6ef0886c6278,Low distortion
129ac7cb-778b-424c-b6dc-6fea1bfd1d5f,Low fidelities
324da07f-f4a8-4906-bfe8-5f8222d06b1c,Low flow condition
796a8830-0031-4249-bfe1-78fc20e7e23c,Low noise amplifiers
2dc4c135-c469-40ba-8208-78d28623a849,Low pass filters
62f32f9c-7e6b-4e7f-a7b1-c1f82e58a854,Low power amplifiers
25967e1c-fa3b-4662-805c-13182e56aadf,Low power application
496d1a93-cfc4-4834-81b1-9fc777f79b5a,Low power electronics
bd6cb0e1-2e05-4f3e-ada0-cc8002b477c6,Low pressure chemical vapor infiltration
f5017565-3b24-4f57-b102-ef0eea1cf244,Low resource
2d744c17-f755-4859-93ea-327d3015d1fb,Low supply voltages
83a91f15-f178-494a-bda3-430eacf1fccc,Low surface temperature
4d840907-154f-410e-8745-c248f121628d,Low temperature processing
